CustomerID,Recency,Frequency,Monetary,RFM_Baseline_Group,KMeans_k2,KMeans_k3,Hierarchical_k2,GMM_k2,GMM_k8_Diagnostic
15358,28,15,5639.81,3,1,0,0,0,5
15361,269,1,418.92,0,0,1,1,1,3
15363,280,1,326.0,0,0,1,1,1,3
15364,3,2,913.19,2,1,2,0,0,6
15365,4,2,961.28,2,1,2,0,0,6
15366,266,1,105.54,0,0,1,1,1,3
15367,153,2,1416.18,1,0,2,1,1,6
15370,49,4,1513.46,2,1,0,0,0,7
15372,45,1,2007.3999999999999,2,1,2,0,1,0
15373,23,9,1686.9,3,1,0,0,0,5
15374,36,1,168.0,1,0,2,1,1,0
15376,25,2,977.22,2,1,2,0,0,6
15379,77,7,3703.29,3,1,0,0,0,1
15380,49,2,582.5600000000001,2,0,2,0,0,6
15381,121,2,596.85,1,0,2,0,1,6
15382,92,4,2127.12,2,1,0,0,0,7
15384,77,2,642.41,1,0,2,0,0,6
15386,94,1,394.14,1,0,2,1,1,0
15388,178,1,140.54,0,0,1,1,1,3
15389,80,1,500.0,1,0,2,1,1,0
15392,268,1,338.98,0,0,1,1,1,3
15393,189,1,124.10000000000001,0,0,1,1,1,3
15394,112,2,1436.44,1,0,2,0,1,6
15395,233,1,107.45,0,0,1,1,1,3
15396,20,1,288.18,1,0,2,1,0,0
15397,197,1,94.0,0,0,1,1,1,3
15400,0,5,716.2,3,1,0,0,0,5
15402,56,2,626.77,1,0,2,0,0,6
15405,97,1,349.1,1,0,2,1,1,0
15406,209,1,252.29,0,0,1,1,1,3
15407,91,3,740.73,2,1,2,0,0,4
15408,172,1,267.18,0,0,1,1,1,3
15410,7,7,3089.4100000000003,3,1,0,0,0,2
15411,32,2,382.21,1,0,2,0,0,6
15412,79,1,190.53,0,0,2,1,1,0
15414,150,1,36.2,0,0,1,1,1,0
15415,221,1,559.61,0,0,1,1,1,3
15416,63,3,3144.33,2,1,0,0,0,4
15421,123,3,739.36,1,0,2,1,1,4
15422,231,2,97.7,0,0,1,1,1,6
15424,162,2,383.34,1,0,1,1,1,6
15426,165,2,634.13,1,0,1,1,1,6
15433,121,2,533.3,1,0,2,0,1,6
15434,15,3,587.28,2,1,2,0,0,4
15436,142,1,484.1,1,0,1,1,1,0
15437,170,1,200.16,0,0,1,1,1,3
15438,39,1,156.57999999999998,1,0,2,1,1,0
15440,44,2,237.66,1,0,2,1,0,6
15442,156,1,594.0,1,0,1,1,1,0
15443,17,2,684.8,2,1,2,0,0,6
15445,172,1,113.5,0,0,1,1,1,3
15447,238,1,155.17,0,0,1,1,1,3
15448,220,1,494.64,0,0,1,1,1,3
15449,93,2,647.7,1,0,2,0,1,6
15452,172,1,237.0,0,0,1,1,1,3
15453,0,4,701.2,2,1,2,0,0,7
15454,270,1,179.1,0,0,1,1,1,3
15456,191,3,434.59000000000003,1,0,1,1,1,4
15457,170,1,237.07,0,0,1,1,1,3
15460,262,1,214.26,0,0,1,1,1,3
15462,2,3,234.6,2,1,2,0,0,4
15464,246,1,1044.65,1,0,1,1,1,3
15465,46,15,5992.129999999999,3,1,0,0,0,5
15467,53,2,402.56,1,0,2,0,0,6
15469,28,1,304.3,1,0,2,1,0,0
15472,21,1,371.56,1,0,2,1,0,0
15480,24,1,905.5,2,0,2,0,0,0
15482,73,4,1928.3,2,1,0,0,0,7
15483,69,4,225.26,1,0,2,1,0,7
15485,244,2,1268.13,1,0,1,1,1,6
15488,0,1,91.32000000000001,1,0,2,1,1,0
15489,119,1,348.26,0,0,2,1,1,0
15491,3,6,3100.09,3,1,0,0,0,5
15493,57,3,1286.95,2,1,2,0,0,4
15494,29,1,1119.88,2,0,2,0,0,0
15497,227,1,970.6,1,0,1,1,1,3
15498,28,19,9126.37,3,1,0,0,0,2
15502,31,5,5955.53,3,1,0,0,0,5
15503,270,1,141.04,0,0,1,1,1,3
15505,21,3,2091.14,3,1,0,0,0,4
15506,46,1,208.77,1,0,2,1,1,0
15507,79,1,475.86,1,0,2,1,1,0
15508,97,6,1000.27,2,1,0,0,0,1
15510,238,1,250.0,0,0,1,1,1,3
15512,63,2,121.0,1,0,2,1,1,6
15513,2,17,11352.14,3,1,0,0,0,2
15514,133,6,2501.94,2,1,0,0,0,1
15517,141,1,267.03,0,0,1,1,1,0
15518,32,7,1603.86,3,1,0,0,0,5
15521,2,7,2326.7799999999997,3,1,0,0,0,5
15525,281,1,274.93,0,0,1,1,1,3
15527,52,5,1330.79,2,1,0,0,0,5
15528,162,1,229.33,0,0,1,1,1,3
15529,50,8,2387.23,3,1,0,0,0,5
15530,57,3,1163.69,2,1,2,0,0,4
15532,39,3,1214.49,2,1,2,0,0,4
15535,81,4,502.9,2,1,2,0,0,7
15537,71,1,110.92,0,0,2,1,1,0
15541,22,1,85.13000000000001,1,0,2,1,1,0
15543,196,1,127.86,0,0,1,1,1,3
15544,27,7,2772.37,3,1,0,0,0,5
15545,279,1,135.32999999999998,0,0,1,1,1,3
15547,18,8,2745.16,3,1,0,0,0,5
15549,65,2,1619.88,2,1,2,0,0,6
15550,14,3,433.28,2,1,2,0,0,4
15552,125,1,90.12,0,0,1,1,1,0
15554,185,1,217.2,0,0,1,1,1,3
15555,11,10,2809.63,3,1,0,0,0,2
15561,57,3,449.66999999999996,2,1,2,0,0,4
15562,259,1,134.55,0,0,1,1,1,3
15563,108,2,735.62,1,0,2,0,1,6
15569,11,5,1375.71,3,1,0,0,0,5
15570,49,9,2809.98,3,1,0,0,0,5
15572,17,4,1552.79,3,1,0,0,0,7
15574,85,4,675.64,2,1,2,0,0,7
15577,59,3,258.88,1,0,2,1,0,4
15578,70,1,127.1,0,0,2,1,1,0
15579,221,1,195.35,0,0,1,1,1,3
15581,28,13,3675.77,3,1,0,0,0,5
15582,8,2,541.51,2,1,2,0,0,6
15584,70,1,150.4,0,0,2,1,1,0
15585,84,1,455.3,1,0,2,1,1,0
15587,50,2,456.84,2,0,2,0,0,6
15589,163,3,478.53000000000003,1,0,1,1,1,4
15594,1,2,788.22,2,1,2,0,0,6
15596,8,5,1406.59,3,1,0,0,0,5
15599,112,1,448.83,1,0,2,1,1,0
15601,30,11,5585.46,3,1,0,0,0,5
15602,108,5,542.95,2,1,2,0,0,1
15605,160,3,690.1800000000001,1,0,1,1,1,4
15606,27,8,2439.38,3,1,0,0,0,5
15607,244,1,104.76,0,0,1,1,1,3
15608,28,1,285.68,1,0,2,1,0,0
15609,92,1,298.48,1,0,2,1,1,0
15611,11,7,932.1400000000001,3,1,0,0,0,5
15615,13,19,7367.85,3,1,0,0,0,2
15618,0,3,419.041,2,1,2,0,0,4
15620,128,2,875.01,1,0,2,0,1,6
15622,105,5,2602.0,2,1,0,0,0,1
15623,49,1,301.03,1,0,2,1,0,0
15624,24,4,588.13,2,1,2,0,0,7
15625,11,4,1534.26,3,1,0,0,0,7
15626,237,1,281.88,0,0,1,1,1,3
15628,6,5,1625.4,3,1,0,0,0,5
15630,112,1,396.86,0,0,2,1,1,0
15632,29,6,2351.84,3,1,0,0,0,5
15636,190,1,306.7,0,0,1,1,1,3
15639,42,1,425.32,1,0,2,0,0,0
15640,29,11,8836.74,3,1,0,0,0,5
15641,13,4,1887.2,3,1,0,0,0,7
15643,99,3,664.0,1,0,2,0,0,4
15644,74,4,803.54,2,1,2,0,0,7
15646,65,3,447.64000000000004,2,0,2,0,0,4
15648,112,2,639.5,1,0,2,0,1,6
15649,244,2,816.0,1,0,1,1,1,6
15651,168,1,227.32,0,0,1,1,1,3
15653,0,2,877.4399999999999,2,1,2,0,0,6
15655,151,1,560.67,1,0,1,1,1,0
15656,86,3,563.63,2,0,2,0,0,4
15658,98,5,1024.1000000000001,2,1,0,0,0,1
15660,43,6,884.34,3,1,0,0,0,5
15661,225,2,309.8,0,0,1,1,1,6
15663,14,1,138.14,1,0,2,1,1,0
15665,76,2,2222.21,2,1,2,0,1,6
15668,125,1,76.32000000000001,0,0,1,1,1,0
15669,11,3,565.54,2,1,2,0,0,4
15670,204,1,173.05,0,0,1,1,1,3
15671,2,5,1972.89,3,1,0,0,0,5
15673,64,3,2014.7,2,1,0,0,0,4
15674,121,4,1379.66,2,1,0,0,0,7
15675,63,2,225.39,1,0,2,1,1,6
15676,191,1,897.8,1,0,1,1,1,3
15679,62,2,260.26,1,0,2,1,0,6
15680,274,1,478.89,0,0,1,1,1,3
15681,91,3,703.22,2,1,2,0,0,4
15683,25,1,193.75,1,0,2,1,1,0
15687,94,5,1679.45,3,1,0,0,0,1
15689,27,2,254.1,1,0,2,0,0,6
15690,8,1,111.0,1,0,2,1,1,0
15691,160,1,136.8,0,0,1,1,1,3
15694,84,8,3290.78,3,1,0,0,0,1
15695,174,2,409.98,1,0,1,1,1,6
15696,128,6,1629.95,2,1,0,0,0,1
15700,80,2,696.68,1,0,2,0,1,6
15701,18,1,853.9,2,0,2,0,0,0
15703,172,1,211.5,0,0,1,1,1,3
15704,48,4,2293.62,3,1,0,0,0,7
15705,109,1,143.1,0,0,1,1,1,0
15706,24,1,450.05,1,0,2,0,0,0
15708,46,6,2589.34,3,1,0,0,0,5
15709,191,1,133.25,0,0,1,1,1,3
15712,17,3,766.3100000000001,3,1,2,0,0,4
15713,51,2,356.7,1,0,2,0,0,6
15716,53,4,1101.1100000000001,2,1,0,0,0,7
15717,142,1,150.3,0,0,1,1,1,0
15719,7,11,4061.9700000000003,3,1,0,0,0,2
15722,16,3,1413.45,3,1,2,0,0,4
15723,272,1,190.7,0,0,1,1,1,3
15724,109,2,218.25,1,0,2,1,1,6
15727,15,6,4589.39,3,1,0,0,0,5
15729,120,1,85.0,0,0,1,1,1,0
15730,0,2,777.22,2,1,2,0,0,6
15732,120,2,294.12,1,0,2,1,1,6
15733,190,1,162.3,0,0,1,1,1,3
15734,22,2,1339.45,2,1,2,0,0,6
15737,55,5,880.9300000000001,2,1,0,0,0,1
15738,4,13,3853.4500000000003,3,1,0,0,0,2
15743,21,2,434.05,2,0,2,0,0,6
15745,144,1,302.85,0,0,1,1,1,0
15746,42,1,196.88,1,0,2,1,1,0
15747,28,2,525.37,2,0,2,0,0,6
15749,143,3,44534.3,2,1,0,0,1,4
15750,78,4,1108.18,2,1,2,0,0,7
15752,1,6,2093.37,3,1,0,0,0,5
15753,212,1,79.2,0,0,1,1,1,3
15754,154,1,91.8,0,0,1,1,1,0
15755,16,3,1144.83,3,1,2,0,0,4
15756,60,3,359.89,1,0,2,0,0,4
15757,125,1,261.36,0,0,1,1,1,0
15759,126,3,253.04,1,0,2,1,1,4
15764,15,5,3276.62,3,1,0,0,0,5
15768,23,3,621.8299999999999,2,1,2,0,0,4
15769,9,19,41863.72,3,1,0,0,0,2
15775,153,1,104.9,0,0,1,1,1,0
15776,41,1,241.62,1,0,2,1,1,0
15777,149,4,1047.11,2,1,2,0,0,7
15780,91,3,475.28000000000003,2,0,2,0,0,4
15781,45,2,211.3,1,0,2,1,0,6
15785,65,4,1665.83,2,1,0,0,0,7
15786,22,1,3147.64,2,1,2,0,1,0
15789,266,1,351.3,0,0,1,1,1,3
15791,112,1,1223.24,1,0,2,1,1,0
15793,176,1,306.64,0,0,1,1,1,3
15795,57,1,610.01,1,0,2,0,0,0
15796,17,5,1572.77,3,1,0,0,0,5
15797,21,4,2207.4,3,1,0,0,0,7
15799,93,2,481.24,1,0,2,0,1,6
15800,15,2,696.89,2,1,2,0,0,6
15801,17,1,137.22,1,0,2,1,1,0
15802,50,1,451.42,1,0,2,0,0,0
15804,2,5,2554.84,3,1,0,0,0,5
15805,14,11,3548.5,3,1,0,0,0,2
15806,65,2,521.88,1,0,2,0,0,6
15808,214,4,3651.27,2,1,0,1,1,7
15809,92,4,399.21,1,0,2,0,0,7
15810,78,3,1361.19,2,1,2,0,0,4
15811,13,5,1773.8,3,1,0,0,0,5
15812,15,5,1801.14,3,1,0,0,0,5
15813,115,2,1303.9099999999999,1,0,2,0,1,6
15815,48,4,1874.7,3,1,0,0,0,7
15819,39,3,1585.47,2,1,2,0,0,4
15820,227,1,206.98,0,0,1,1,1,3
15822,267,1,440.2,0,0,1,1,1,3
15823,280,1,15.0,0,0,1,1,1,3
15825,80,1,532.94,1,0,2,1,1,0
15826,118,1,720.0,1,0,2,1,1,0
15827,22,13,1598.16,3,1,0,0,0,5
15829,7,2,636.14,2,1,2,0,0,6
15831,32,2,451.11,2,0,2,0,0,6
15832,162,1,836.79,1,0,1,1,1,0
15834,73,3,1783.22,2,1,2,0,0,4
15835,45,3,675.51,2,1,2,0,0,4
15838,16,12,14153.5,3,1,0,0,0,2
15839,56,1,299.18,1,0,2,1,1,0
15840,80,1,241.74,1,0,2,1,1,0
15841,126,2,613.26,1,0,2,0,1,6
15843,211,1,118.95000000000002,0,0,1,1,1,3
15845,52,5,2526.76,3,1,0,0,0,5
15847,196,1,180.68,0,0,1,1,1,3
15850,76,1,116.16,0,0,2,1,1,0
15852,94,2,160.71,1,0,2,1,1,6
15854,48,9,2393.69,3,1,0,0,0,5
15855,44,5,712.24,2,1,0,0,0,5
15856,3,17,11247.93,3,1,0,0,0,2
15858,197,2,816.22,1,0,1,1,1,6
15860,6,6,767.14,3,1,0,0,0,5
15861,42,3,1123.76,2,1,2,0,0,4
15862,20,3,659.73,2,1,2,0,0,4
15863,100,1,9.2,0,0,1,1,1,0
15864,6,3,957.8600000000001,3,1,2,0,0,4
15865,121,1,313.93,0,0,2,1,1,0
15866,9,1,211.89,1,0,2,1,1,0
15867,21,12,2947.41,3,1,0,0,0,5
15869,185,2,149.64,0,0,1,1,1,6
15874,85,6,2207.75,3,1,0,0,0,1
15880,277,1,329.03000000000003,0,0,1,1,1,3
15881,220,5,501.39000000000004,1,0,1,1,1,1
15882,106,4,516.36,1,1,2,0,0,7
15885,1,2,364.35,2,0,2,0,0,6
15889,64,2,420.07,1,0,2,0,0,6
15891,134,1,511.68,1,0,1,1,1,0
15894,161,2,258.25,1,0,1,1,1,6
15895,57,1,179.17,0,0,2,1,1,0
15897,102,2,208.59,0,0,2,1,1,6
15898,134,4,997.94,2,1,2,0,0,7
15899,276,1,56.25,0,0,1,1,1,3
15901,62,1,110.49,0,0,2,1,1,0
15903,135,2,641.6400000000001,1,0,2,1,1,6
15906,52,4,797.71,2,1,2,0,0,7
15907,84,2,477.59000000000003,1,0,2,0,1,6
15909,81,1,191.94,0,0,2,1,1,0
15910,7,5,663.36,3,1,0,0,0,2
15912,86,2,264.62,1,0,2,1,1,6
15916,99,5,846.95,2,1,0,0,0,1
15917,155,1,123.1,0,0,1,1,1,0
15918,98,2,334.23,1,0,2,1,1,6
15919,276,1,214.07999999999998,0,0,1,1,1,3
15920,62,4,167.5,1,0,2,1,0,7
15921,80,1,323.03000000000003,1,0,2,1,1,0
15922,281,1,369.5,0,0,1,1,1,3
15923,280,1,127.08,0,0,1,1,1,3
15925,102,1,207.15,0,0,2,1,1,0
15932,15,6,1885.95,3,1,0,0,0,5
15935,147,2,416.86,1,0,1,1,1,6
15938,20,5,404.58,2,1,2,0,0,5
15939,15,14,5860.25,3,1,0,0,0,2
15940,219,1,35.8,0,0,1,1,1,3
15942,41,1,337.44,1,0,2,1,0,0
15944,184,1,325.1,0,0,1,1,1,3
15945,273,1,181.0,0,0,1,1,1,3
15950,14,2,1091.38,2,1,2,0,0,6
15951,193,1,375.16999999999996,0,0,1,1,1,3
15952,67,2,309.2,1,0,2,1,0,6
15953,119,4,824.04,2,1,2,0,0,7
15955,14,8,2463.65,3,1,0,0,0,5
15965,275,1,156.19,0,0,1,1,1,3
15967,226,1,161.9,0,0,1,1,1,3
15969,93,1,308.7,1,0,2,1,1,0
15970,211,1,314.1,0,0,1,1,1,3
15971,16,7,2104.5,3,1,0,0,0,5
15973,274,1,307.82000000000005,0,0,1,1,1,3
15974,3,6,2895.0099999999998,3,1,0,0,0,5
15976,73,2,427.64,1,0,2,1,0,6
15980,162,1,760.18,1,0,1,1,1,0
15981,45,6,2458.2,3,1,0,0,0,5
15983,268,3,1138.37,1,0,1,1,1,4
15984,8,7,1807.51,3,1,0,0,0,5
15985,31,2,1142.42,2,1,2,0,0,6
15987,28,6,1193.63,3,1,0,0,0,5
15990,195,1,401.37,0,0,1,1,1,3
15996,24,5,879.76,3,1,0,0,0,5
15998,79,3,2105.26,2,1,0,0,0,4
16003,42,3,1793.9,3,1,0,0,0,4
16005,90,2,275.41,1,0,2,1,1,6
16006,119,1,101.4,0,0,1,1,1,0
16007,88,2,727.67,1,0,2,0,1,6
16008,112,1,139.15,0,0,1,1,1,0
16009,67,1,441.59000000000003,1,0,2,1,1,0
16010,153,3,392.4,1,0,1,1,1,4
16011,0,12,2185.66,3,1,0,0,0,2
16012,36,2,1132.12,2,1,2,0,0,6
16013,6,35,23409.34,3,1,0,0,0,2
16014,60,2,514.38,1,0,2,0,0,6
16016,104,4,791.07,2,1,2,0,0,7
16018,88,1,161.9,0,0,2,1,1,0
16019,44,7,2952.25,3,1,0,0,0,5
16022,168,1,602.63,1,0,1,1,1,3
16023,100,2,500.69,1,0,2,0,1,6
16027,45,5,776.22,3,1,0,0,0,5
16029,1,51,45987.39,3,1,0,0,0,2
16030,217,1,331.24,0,0,1,1,1,3
16031,0,2,547.9,2,1,2,0,0,6
16033,16,16,5864.55,3,1,0,0,0,2
16034,104,3,437.7,1,0,2,1,0,4
16036,171,1,188.73,0,0,1,1,1,3
16037,177,3,855.02,1,0,1,1,1,4
16038,85,2,393.33,1,0,2,1,1,6
16040,56,2,876.1800000000001,2,1,2,0,0,6
16041,49,2,2739.8,2,1,2,0,0,6
16042,15,2,440.48,2,0,2,0,0,6
16043,119,3,676.49,1,0,2,0,1,4
16045,27,4,1340.7,2,1,0,0,0,7
16048,281,2,256.44,0,0,1,1,1,6
16050,81,1,137.9,0,0,2,1,1,0
16053,30,1,1124.19,2,0,2,0,0,0
16054,53,1,783.9,1,0,2,0,0,0
16055,128,1,134.8,0,0,1,1,1,0
16057,4,6,1544.23,3,1,0,0,0,5
16059,71,4,944.6,2,1,2,0,0,7
16062,41,3,778.14,2,1,2,0,0,4
16063,168,1,335.32,0,0,1,1,1,3
16065,273,1,367.14,0,0,1,1,1,3
16066,32,1,316.38,1,0,2,1,0,0
16072,196,1,584.3199999999999,0,0,1,1,1,3
16073,205,1,122.39999999999999,0,0,1,1,1,3
16076,0,5,1357.98,3,1,0,0,0,5
16078,191,1,79.2,0,0,1,1,1,3
16080,182,1,130.26,0,0,1,1,1,3
16081,93,3,992.37,2,1,2,0,0,4
16083,8,2,1317.62,2,1,2,0,0,6
16084,207,1,436.18,0,0,1,1,1,3
16085,144,2,325.04,1,0,1,1,1,6
16086,6,4,899.7,3,1,0,0,0,7
16091,62,2,315.06,1,0,2,1,0,6
16092,22,3,817.86,2,1,2,0,0,4
16093,14,1,17.0,1,0,2,1,1,0
16094,127,1,252.1,0,0,1,1,1,0
16096,172,1,320.62,0,0,1,1,1,3
16097,148,1,185.04999999999998,0,0,1,1,1,0
16098,36,6,1712.49,3,1,0,0,0,5
16099,45,2,592.1,2,0,2,0,0,6
16102,6,2,1392.8400000000001,2,1,2,0,0,6
16103,65,4,1156.4,2,1,0,0,0,7
16105,156,1,336.96,0,0,1,1,1,3
16107,11,3,1494.1200000000001,3,1,0,0,0,4
16109,126,2,611.88,1,0,2,0,1,6
16110,170,2,678.18,1,0,1,1,1,6
16112,51,4,195.73999999999998,1,0,2,1,0,7
16113,91,1,161.38,0,0,2,1,1,0
16114,78,1,135.75000000000003,0,0,2,1,1,0
16115,25,5,924.59,3,1,0,0,0,5
16116,119,1,612.78,1,0,2,1,1,0
16117,97,1,232.21,1,0,2,1,1,0
16121,123,1,285.94,0,0,1,1,1,0
16122,20,3,550.26,2,1,2,0,0,4
16124,225,1,249.0,0,0,1,1,1,3
16125,275,1,289.35,0,0,1,1,1,3
16126,9,3,3706.7000000000003,3,1,0,0,0,4
16128,51,2,694.7,1,0,2,0,0,6
16131,23,4,2278.5,3,1,0,0,0,7
16133,9,23,10619.27,3,1,0,0,0,2
16134,267,1,283.53000000000003,0,0,1,1,1,3
16135,170,1,517.55,0,0,1,1,1,3
16136,185,1,159.3,0,0,1,1,1,3
16139,20,2,306.37,1,0,2,0,0,6
16140,279,1,124.14,0,0,1,1,1,3
16142,157,1,535.34,1,0,1,1,1,0
16143,16,5,1949.3600000000001,3,1,0,0,0,5
16144,154,1,175.2,0,0,1,1,1,0
16145,7,8,2600.31,3,1,0,0,0,2
16146,65,3,734.13,2,1,2,0,0,4
16147,41,1,375.0,1,0,2,1,0,0
16148,204,1,76.32000000000001,0,0,1,1,1,3
16149,50,1,163.68,1,0,2,1,1,0
16150,36,3,1408.7,2,1,2,0,0,4
16152,176,1,1829.04,1,0,1,1,1,0
16153,23,4,1023.54,2,1,0,0,0,7
16156,59,5,1415.17,2,1,0,0,0,1
16159,189,1,348.2,0,0,1,1,1,3
16161,48,12,3036.66,3,1,0,0,0,5
16162,160,1,37.4,0,0,1,1,1,0
16163,140,2,856.6,1,0,2,1,1,6
16168,2,18,2632.12,3,1,0,0,0,2
16170,20,5,1560.6599999999999,3,1,0,0,0,5
16172,3,5,1140.21,3,1,0,0,0,5
16173,6,1,429.38,2,0,2,0,0,0
16174,34,3,1009.5500000000001,2,1,2,0,0,4
16175,2,4,1037.59,3,1,0,0,0,7
16178,46,1,197.9,1,0,2,1,1,0
16180,8,8,10254.18,3,1,0,0,0,2
16182,38,3,4844.0,3,1,0,0,0,4
16184,13,5,985.8000000000001,3,1,0,0,0,5
16185,140,1,335.0,0,0,1,1,1,0
16186,11,9,2696.53,3,1,0,0,0,2
16187,7,12,5395.7,3,1,0,0,0,2
16188,49,3,755.03,2,1,2,0,0,4
16191,170,8,2615.68,2,1,0,0,0,1
16193,144,1,314.45,0,0,1,1,1,0
16200,72,1,550.57,1,0,2,1,1,0
16201,17,1,303.8,1,0,2,1,0,0
16202,268,1,365.27,0,0,1,1,1,3
16203,55,3,378.3,1,0,2,0,0,4
16205,87,1,112.35,0,0,2,1,1,0
16206,32,3,409.86,2,1,2,0,0,4
16208,197,1,497.59,0,0,1,1,1,3
16209,27,4,2116.9,3,1,0,0,0,7
16210,6,11,11248.960000000001,3,1,0,0,0,2
16212,191,1,498.15000000000003,0,0,1,1,1,3
16214,78,3,1062.75,2,1,2,0,0,4
16216,175,1,914.9300000000001,1,0,1,1,1,3
16217,143,2,304.25,1,0,1,1,1,6
16218,22,6,2635.48,3,1,0,0,0,5
16221,183,2,315.37,0,0,1,1,1,6
16222,226,1,773.5500000000001,1,0,1,1,1,3
16224,49,3,865.88,2,1,2,0,0,4
16225,57,4,953.64,2,1,2,0,0,7
16226,111,3,255.12,1,0,2,1,1,4
16227,133,1,314.22,0,0,1,1,1,0
16229,120,1,358.2,0,0,2,1,1,0
16230,97,2,542.03,1,0,2,0,1,6
16232,51,3,725.04,2,1,2,0,0,4
16233,237,2,326.5,0,0,1,1,1,6
16235,94,3,665.29,2,0,2,0,0,4
16239,97,1,347.9,1,0,2,1,1,0
16241,4,10,1778.43,3,1,0,0,0,2
16242,73,3,846.59,2,1,2,0,0,4
16244,119,2,1522.75,1,0,2,0,1,6
16245,29,2,769.7,2,1,2,0,0,6
16247,78,1,114.56,0,0,2,1,1,0
16249,20,4,1440.77,2,1,0,0,0,7
16250,169,2,389.44,1,0,1,1,1,6
16253,163,1,1700.4,1,0,1,1,1,0
16255,3,7,2182.79,3,1,0,0,0,5
16256,174,1,752.4300000000001,0,0,1,1,1,3
16257,84,1,21.95,0,0,1,1,1,0
16258,35,4,3741.06,3,1,0,0,0,7
16261,21,2,409.99,2,0,2,0,0,6
16265,18,7,3962.02,3,1,0,0,0,5
16266,23,6,761.12,2,1,0,0,0,5
16270,261,1,1141.24,1,0,1,1,1,3
16271,34,3,868.4300000000001,2,1,2,0,0,4
16272,24,1,411.7,1,0,2,0,0,0
16274,281,1,351.75,0,0,1,1,1,3
16275,104,1,559.87,1,0,2,1,1,0
16276,84,1,810.6000000000001,1,0,2,1,1,0
16278,8,1,566.38,2,0,2,0,0,0
16279,84,1,359.08000000000004,1,0,2,1,1,0
16282,247,1,168.3,0,0,1,1,1,3
16283,28,3,586.35,2,1,2,0,0,4
16287,77,1,142.5,0,0,2,1,1,0
16292,29,1,302.25,1,0,2,1,0,0
16293,115,4,1129.74,2,1,2,0,0,7
16297,176,1,301.9,0,0,1,1,1,3
16298,94,1,114.3,0,0,2,1,1,0
16302,34,1,233.22,1,0,2,1,1,0
16303,23,2,4036.33,2,1,0,0,1,6
16305,46,1,361.21999999999997,1,0,2,1,0,0
16306,121,6,632.27,2,1,0,0,0,1
16308,15,3,1600.0,3,1,0,0,0,4
16309,14,2,706.57,2,1,2,0,0,6
16315,238,1,226.37,0,0,1,1,1,3
16316,65,7,2212.81,3,1,0,0,0,1
16317,27,3,1341.65,2,1,2,0,0,4
16319,125,1,404.40000000000003,1,0,2,1,1,0
16320,80,2,1038.46,2,1,2,0,1,6
16321,213,3,223.65,1,0,1,1,1,4
16323,104,1,207.50000000000003,0,0,2,1,1,0
16324,36,3,408.59000000000003,2,1,2,0,0,4
16325,63,2,416.02000000000004,1,0,2,0,0,6
16326,4,8,1524.67,3,1,0,0,0,2
16327,107,4,2469.64,2,1,0,0,0,7
16330,20,2,48.96,1,0,2,1,1,6
16332,38,3,651.77,2,1,2,0,0,4
16333,6,18,15619.6,3,1,0,0,0,2
16338,65,1,214.79999999999998,1,0,2,1,1,0
16339,192,1,94.05,0,0,1,1,1,3
16340,15,1,534.31,2,0,2,0,0,0
16341,109,1,797.65,1,0,2,1,1,0
16342,15,3,283.71,2,1,2,0,0,4
16344,66,1,101.10000000000001,0,0,2,1,1,0
16348,36,4,738.29,2,1,2,0,0,7
16349,198,1,53.5,0,0,1,1,1,3
16350,241,1,376.7,0,0,1,1,1,3
16351,240,1,153.9,0,0,1,1,1,3
16353,11,13,3325.9100000000003,3,1,0,0,0,2
16356,105,3,211.77,1,0,2,1,1,4
16357,70,2,257.95,1,0,2,1,1,6
16358,92,1,462.15000000000003,1,0,2,1,1,0
16359,2,7,1411.23,3,1,0,0,0,5
16364,45,1,346.3,1,0,2,1,0,0
16365,31,7,862.56,3,1,0,0,0,5
16367,270,1,167.09,0,0,1,1,1,3
16369,104,1,354.45,0,0,2,1,1,0
16370,25,3,944.49,2,1,2,0,0,4
16374,170,1,154.2,0,0,1,1,1,3
16377,175,1,676.2,0,0,1,1,1,3
16378,155,3,362.95,1,0,1,1,1,4
16383,176,1,309.46,0,0,1,1,1,3
16384,171,1,409.1,0,0,1,1,1,3
16385,66,2,273.82,1,0,2,1,1,6
16386,161,1,61.10000000000001,0,0,1,1,1,0
16387,230,1,94.36,0,0,1,1,1,3
16389,113,2,670.17,1,0,2,0,1,6
16392,177,1,217.89,0,0,1,1,1,3
16393,2,9,1761.97,3,1,0,0,0,2
16394,79,3,933.1,2,1,2,0,0,4
16395,76,3,964.3,2,1,2,0,0,4
16398,62,2,1705.8,2,1,2,0,0,6
16399,143,1,178.41,0,0,1,1,1,0
16400,2,1,303.93,1,0,2,1,1,0
16401,39,7,2455.42,3,1,0,0,0,5
16402,172,2,293.45,0,0,1,1,1,6
16403,220,1,177.5,0,0,1,1,1,3
16405,210,2,167.25,0,0,1,1,1,6
16407,18,8,1482.37,3,1,0,0,0,5
16409,58,3,1033.3700000000001,2,1,2,0,0,4
16411,277,1,128.55,0,0,1,1,1,3
16414,188,1,50.8,0,0,1,1,1,3
16418,0,2,368.36,2,0,2,0,0,6
16419,20,6,958.71,3,1,0,0,0,5
16422,7,39,29117.7,3,1,0,0,0,2
16424,99,1,133.56,0,0,2,1,1,0
16425,210,1,302.7,0,0,1,1,1,3
16426,0,4,689.83,2,1,2,0,0,7
16427,171,2,241.06,0,0,1,1,1,6
